"","id","vendor_id","pickup_datetime","dropoff_datetime","passenger_count","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration"
"1395177","id0286856",1,"2016-05-06 20:59:12","2016-05-06 21:12:14",1,-73.9902267456055,40.7667083740234,-73.9861831665039,40.765625,"N",782
"1220040","id1996680",2,"2016-01-03 01:32:23","2016-01-03 01:42:25",4,-73.9833831787109,40.756031036377,-73.9754409790039,40.7870407104492,"N",602
"673797","id3390352",1,"2016-01-30 14:42:47","2016-01-30 14:59:57",1,-73.9904708862305,40.7421264648438,-73.9885787963867,40.7322616577148,"N",1030
"1272566","id2948980",2,"2016-06-18 20:38:55","2016-06-18 20:55:34",1,-73.9923629760742,40.7486381530762,-73.9970474243164,40.7179107666016,"N",999
"137329","id0699253",1,"2016-02-15 14:34:42","2016-02-15 14:45:30",2,-73.9946212768555,40.7260513305664,-73.981689453125,40.7516136169434,"N",648
"384016","id3631501",2,"2016-01-07 13:47:28","2016-01-07 14:23:58",1,-74.0064392089844,40.7055282592773,-73.9824371337891,40.7747917175293,"N",2190
"642014","id2153468",1,"2016-03-18 15:37:17","2016-03-18 16:00:22",1,-73.970832824707,40.7639808654785,-73.9722137451172,40.7823524475098,"N",1385
"668739","id0294531",1,"2016-02-02 23:00:31","2016-02-02 23:10:34",1,-73.9681701660156,40.7552719116211,-73.9756164550781,40.7327461242676,"N",603
"57086","id1109573",2,"2016-05-03 22:07:18","2016-05-03 22:08:33",1,-73.9584045410156,40.764331817627,-73.9545516967773,40.7698707580566,"N",75
"1358311","id0933165",2,"2016-02-24 05:04:11","2016-02-24 05:06:46",6,-73.9900436401367,40.7469902038574,-73.9840087890625,40.7443389892578,"N",155
"799456","id1170520",2,"2016-01-11 20:28:11","2016-01-11 20:29:14",1,-74.0055618286133,40.7458114624023,-74.0015411376953,40.7460403442383,"N",63
"1419802","id3772690",1,"2016-02-19 10:33:05","2016-02-19 10:50:54",1,-73.9801406860352,40.7391891479492,-73.9818496704102,40.7578125,"N",1069
"837248","id3579708",2,"2016-02-16 09:58:54","2016-02-16 10:43:26",1,-74.0027389526367,40.7162857055664,-73.9715805053711,40.7603797912598,"N",2672
"890480","id1799372",1,"2016-01-27 08:22:48","2016-01-27 09:04:22",1,-73.8711776733398,40.7737312316895,-73.9711151123047,40.755313873291,"N",2494
"1368623","id1907652",1,"2016-01-11 23:39:30","2016-01-11 23:48:59",2,-73.9762725830078,40.6836242675781,-74.0126266479492,40.7015686035156,"N",569
"1138769","id1364952",2,"2016-04-09 03:43:48","2016-04-09 04:00:24",1,-74.0068588256836,40.743968963623,-73.9420166015625,40.7950706481934,"N",996
"148455","id1838287",1,"2016-01-27 20:44:59","2016-01-27 20:49:58",1,-73.9920501708984,40.7436294555664,-73.9843139648438,40.7546195983887,"N",299
"1286619","id1434808",2,"2016-01-10 00:31:46","2016-01-10 00:44:19",2,-73.9858856201172,40.7267532348633,-73.9477386474609,40.7789916992188,"N",753
"1072007","id0237858",2,"2016-03-09 17:32:41","2016-03-09 17:45:03",5,-73.9915771484375,40.7599258422852,-74.0030288696289,40.7331962585449,"N",742
"716899","id3749186",2,"2016-01-21 09:56:51","2016-01-21 10:18:29",5,-73.9744491577148,40.762523651123,-74.0112686157227,40.7021865844727,"N",1298
"830260","id1671558",1,"2016-03-16 20:53:26","2016-03-16 21:00:26",1,-73.9805603027344,40.765796661377,-73.964485168457,40.768138885498,"N",420
"788664","id2361567",2,"2016-04-15 06:37:08","2016-04-15 06:43:27",5,-73.9732513427734,40.7485885620117,-73.9836273193359,40.7554092407227,"N",379
"849478","id2194968",2,"2016-05-08 21:34:46","2016-05-08 21:48:56",4,-73.9904098510742,40.7462310791016,-73.9476470947266,40.772029876709,"N",850
"975388","id0506511",1,"2016-06-08 04:16:23","2016-06-08 04:21:24",1,-73.9823455810547,40.7629623413086,-73.9768142700195,40.779182434082,"N",301
"1030616","id0232621",2,"2016-03-06 13:41:34","2016-03-06 13:50:51",1,-74.001953125,40.7304649353027,-74.0039520263672,40.7170181274414,"N",557
"162645","id2294648",2,"2016-03-22 12:14:37","2016-03-22 12:26:12",1,-73.9789276123047,40.762321472168,-73.9797821044922,40.7804183959961,"N",695
"786122","id3737605",1,"2016-05-05 06:18:44","2016-05-05 06:25:02",1,-73.9866027832031,40.7473182678223,-73.9909362792969,40.7526473999023,"N",378
"1095079","id0820949",1,"2016-02-26 09:37:26","2016-02-26 09:52:05",1,-73.9928436279297,40.754940032959,-73.9790725708008,40.7368507385254,"N",879
"1083094","id2623381",2,"2016-01-02 20:15:59","2016-01-02 20:21:53",2,-73.9908599853516,40.7306785583496,-73.9951400756836,40.7398796081543,"N",354
"186527","id0739827",1,"2016-06-11 22:51:46","2016-06-11 23:00:47",1,-73.9734725952148,40.75244140625,-73.9493408203125,40.7768211364746,"N",541
"1218009","id3047036",1,"2016-02-29 15:40:32","2016-02-29 15:47:00",1,-73.9934768676758,40.7521514892578,-73.9864654541016,40.7538795471191,"N",388
"1278846","id1911109",1,"2016-06-09 08:23:29","2016-06-09 08:24:38",1,-74.0121307373047,40.7204093933105,-74.0099945068359,40.7213439941406,"N",69
"814920","id3827017",2,"2016-02-10 20:30:01","2016-02-10 20:38:58",3,-73.9712982177734,40.7550773620605,-73.9779434204102,40.7718925476074,"N",537
"1201883","id2665426",2,"2016-04-23 23:07:08","2016-04-23 23:29:42",2,-73.9166488647461,40.7431182861328,-73.984130859375,40.7251167297363,"N",1354
"831982","id1016823",1,"2016-06-22 07:39:21","2016-06-22 08:27:41",3,-73.8631591796875,40.7701606750488,-73.9866638183594,40.7536659240723,"N",2900
"370955","id1872808",1,"2016-05-31 20:44:49","2016-05-31 20:47:14",1,-73.9987564086914,40.739933013916,-74.0002899169922,40.732536315918,"N",145
"946680","id0906338",1,"2016-01-31 06:06:53","2016-01-31 06:11:12",1,-73.9780807495117,40.7457504272461,-73.9907989501953,40.7511596679688,"N",259
"549051","id3675615",1,"2016-06-01 18:07:21","2016-06-01 18:14:16",1,-73.9609985351562,40.7607688903809,-73.9549942016602,40.7768058776855,"N",415
"1151394","id0651971",2,"2016-06-05 18:29:18","2016-06-05 18:52:03",6,-73.9656753540039,40.7657165527344,-73.9954528808594,40.7263717651367,"N",1365
"1102360","id0352475",1,"2016-03-31 08:18:49","2016-03-31 09:07:38",1,-74.0058822631836,40.7359924316406,-73.7765884399414,40.6448822021484,"N",2929
"1353848","id0559137",2,"2016-06-29 07:27:38","2016-06-29 08:09:21",1,-73.8667068481445,40.7710075378418,-73.9732971191406,40.757396697998,"N",2503
"1435046","id2923286",2,"2016-02-19 14:53:05","2016-02-19 14:59:54",5,-73.9966201782227,40.7477531433105,-73.9914627075195,40.755256652832,"N",409
"1377852","id3480494",2,"2016-04-28 00:24:52","2016-04-28 00:33:58",5,-73.9618988037109,40.8055305480957,-73.9399871826172,40.8201904296875,"N",546
"1175106","id3175097",2,"2016-06-23 17:14:58","2016-06-23 18:20:49",1,-73.8639831542969,40.7696495056152,-73.9870376586914,40.6669387817383,"N",3951
"312600","id1153081",1,"2016-02-21 03:20:07","2016-02-21 03:29:41",1,-74.0018997192383,40.7395515441895,-74.0086288452148,40.719295501709,"N",574
"1437875","id2604256",2,"2016-04-23 15:03:20","2016-04-23 15:06:52",5,-73.96044921875,40.7616195678711,-73.9495010375977,40.7766189575195,"N",212
"490835","id0690051",2,"2016-05-28 00:21:36","2016-05-28 00:23:42",5,-73.9848098754883,40.7429008483887,-73.9821166992188,40.7489395141602,"N",126
"641491","id1315614",1,"2016-04-02 22:02:15","2016-04-02 22:10:43",1,-73.9470596313477,40.7804565429688,-73.9716339111328,40.7951698303223,"N",508
"719019","id3527484",1,"2016-02-10 10:49:08","2016-02-10 11:00:05",1,-73.9976272583008,40.7417335510254,-73.994873046875,40.7501258850098,"N",657
"1062902","id2474475",1,"2016-04-10 22:07:04","2016-04-10 22:12:44",1,-73.9948043823242,40.760684967041,-73.9793319702148,40.7653465270996,"N",340
"1300518","id2865848",2,"2016-03-05 17:40:02","2016-03-05 17:56:34",2,-74.0140228271484,40.7126312255859,-73.9921722412109,40.7436790466309,"N",992
"1321007","id0038630",2,"2016-03-26 20:20:16","2016-03-26 20:27:24",2,-73.9965133666992,40.725170135498,-73.9921722412109,40.7239112854004,"N",428
"70977","id0815647",1,"2016-05-21 18:33:51","2016-05-21 18:39:53",1,-73.9512329101562,40.7777900695801,-73.9569778442383,40.7848472595215,"N",362
"1405184","id3130420",2,"2016-04-21 06:05:11","2016-04-21 06:51:40",1,-73.7780227661133,40.6467590332031,-73.9857711791992,40.7531089782715,"N",2789
"898224","id2482358",2,"2016-03-06 07:32:20","2016-03-06 07:49:39",1,-74.0052795410156,40.7258834838867,-73.8724365234375,40.7744522094727,"N",1039
"1241291","id2291447",1,"2016-02-12 04:15:26","2016-02-12 04:21:19",1,-73.9139938354492,40.7358016967773,-73.9863891601562,40.7180137634277,"N",353
"963555","id0229445",2,"2016-06-01 16:53:52","2016-06-01 17:01:29",6,-73.9752731323242,40.7897491455078,-73.9600830078125,40.8055305480957,"N",457
"293420","id1085663",1,"2016-03-17 20:23:30","2016-03-17 20:45:26",2,-73.9975891113281,40.7256660461426,-73.9570693969727,40.7664604187012,"N",1316
"854560","id0056192",1,"2016-02-06 15:31:45","2016-02-06 15:45:24",2,-73.9720611572266,40.7572021484375,-73.9976272583008,40.745059967041,"N",819
"468107","id1719652",2,"2016-02-20 01:09:10","2016-02-20 01:10:37",1,-73.9526977539062,40.7764587402344,-73.9577407836914,40.7696914672852,"N",87
"1309118","id2357896",2,"2016-03-05 09:24:04","2016-03-05 09:32:27",1,-73.9482192993164,40.778980255127,-73.973747253418,40.7873497009277,"N",503
"1230041","id3261960",1,"2016-04-04 09:09:54","2016-04-04 09:24:07",1,-74.0023574829102,40.7327003479004,-73.9845962524414,40.7541427612305,"N",853
"304088","id0795913",1,"2016-01-12 12:39:34","2016-01-12 12:50:18",1,-73.9778289794922,40.7341537475586,-73.9953994750977,40.7440948486328,"N",644
"1412899","id0892950",1,"2016-04-20 16:10:13","2016-04-20 16:23:31",1,-73.9928359985352,40.7429618835449,-73.9736022949219,40.7518501281738,"N",798
"274288","id2638910",2,"2016-04-11 07:48:00","2016-04-11 07:59:46",2,-73.981819152832,40.7806701660156,-73.942024230957,40.8398056030273,"N",706
"1142814","id2314770",1,"2016-02-17 09:14:23","2016-02-17 09:25:58",1,-73.9639739990234,40.7587089538574,-73.976692199707,40.7515983581543,"N",695
"694090","id2139748",1,"2016-03-04 13:22:41","2016-03-04 13:30:05",1,-73.9796142578125,40.7494163513184,-73.9762191772461,40.7575492858887,"N",444
"746470","id2691743",2,"2016-04-17 19:31:26","2016-04-17 19:39:19",1,-73.9475326538086,40.7832946777344,-73.9630126953125,40.7716865539551,"N",473
"14764","id0491893",2,"2016-04-15 09:24:50","2016-04-15 09:35:01",1,-74.0028076171875,40.7336959838867,-74.013801574707,40.7149810791016,"N",611
"651055","id0170950",1,"2016-02-26 07:51:12","2016-02-26 08:12:10",1,-73.9942398071289,40.6992988586426,-73.8710479736328,40.7740440368652,"N",1258
"424718","id0994754",2,"2016-02-12 04:04:04","2016-02-12 04:26:23",1,-74.00390625,40.7419586181641,-73.9385452270508,40.6935882568359,"N",1339
"1413411","id2329159",2,"2016-05-03 08:20:05","2016-05-03 08:27:15",1,-73.9795913696289,40.7230453491211,-73.9903793334961,40.7235984802246,"N",430
"997180","id1313588",1,"2016-06-12 04:06:01","2016-06-12 04:21:22",3,-73.998779296875,40.7135887145996,-73.9464492797852,40.6803092956543,"N",921
"975609","id2974130",2,"2016-05-20 09:59:59","2016-05-20 10:09:48",3,-73.9524078369141,40.7899169921875,-73.9626235961914,40.8047027587891,"N",589
"1214291","id2730699",1,"2016-05-08 17:32:19","2016-05-08 18:30:30",2,-73.9748382568359,40.7905502319336,-73.9683532714844,40.6394844055176,"N",3491
"1337206","id2690589",2,"2016-04-19 07:51:52","2016-04-19 08:07:29",1,-73.9508819580078,40.770881652832,-73.9800643920898,40.7529640197754,"N",937
"70646","id1076040",1,"2016-01-02 06:34:25","2016-01-02 06:36:44",1,-73.9530868530273,40.7827949523926,-73.9601211547852,40.7786521911621,"N",139
"1255377","id3589728",2,"2016-04-20 12:42:59","2016-04-20 12:50:09",1,-73.9817123413086,40.7734489440918,-73.9785690307617,40.7639312744141,"N",430
"601250","id2783348",1,"2016-03-20 07:21:59","2016-03-20 07:27:58",1,-73.9813613891602,40.7681846618652,-73.968864440918,40.7859725952148,"N",359
"673250","id0507394",2,"2016-06-22 20:38:18","2016-06-22 20:49:22",1,-73.9518356323242,40.7817077636719,-73.9821853637695,40.7789344787598,"N",664
"1097791","id1724374",2,"2016-02-17 11:27:57","2016-02-17 12:01:36",4,-74.0019607543945,40.7153091430664,-73.9920501708984,40.7490196228027,"N",2019
"233984","id0700501",2,"2016-04-24 14:10:26","2016-04-24 14:26:04",1,-73.9680480957031,40.7598686218262,-73.9428405761719,40.7940216064453,"N",938
"1215289","id3084531",2,"2016-06-15 19:17:37","2016-06-15 19:22:22",2,-73.9505004882812,40.7753601074219,-73.9508590698242,40.7830810546875,"N",285
"1387717","id1830357",2,"2016-01-11 15:48:45","2016-01-11 15:59:19",1,-73.9787063598633,40.7576217651367,-73.9787445068359,40.7410888671875,"N",634
"589112","id0442508",1,"2016-02-04 21:13:28","2016-02-04 21:33:05",1,-74.0056076049805,40.7411041259766,-73.9674224853516,40.7948455810547,"N",1177
"847874","id2465838",1,"2016-01-16 01:25:52","2016-01-16 01:47:00",2,-74.0092391967773,40.7261734008789,-73.9504852294922,40.7450294494629,"N",1268
"262303","id2781943",1,"2016-01-21 18:36:28","2016-01-21 18:41:06",3,-73.980224609375,40.7812767028809,-73.9786376953125,40.7877502441406,"N",278
"737336","id1104756",1,"2016-03-11 11:21:52","2016-03-11 11:29:00",1,-73.9834136962891,40.7474746704102,-73.9736251831055,40.7608108520508,"N",428
"1137912","id1352421",2,"2016-03-21 19:05:21","2016-03-21 19:09:45",1,-73.9866333007812,40.7426719665527,-73.9822082519531,40.7517013549805,"N",264
"179309","id3364885",2,"2016-04-22 12:46:41","2016-04-22 13:07:34",3,-73.9862289428711,40.7593955993652,-74.0149154663086,40.7103271484375,"N",1253
"400120","id1113042",2,"2016-02-02 17:46:30","2016-02-02 17:57:11",1,-73.9611892700195,40.7688789367676,-73.978271484375,40.7864532470703,"N",641
"1368891","id1239183",2,"2016-04-11 17:25:39","2016-04-11 18:17:25",1,-73.7829666137695,40.6467208862305,-73.9864196777344,40.7539710998535,"N",3106
"1318763","id0567229",1,"2016-05-06 16:52:45","2016-05-06 17:04:47",2,-73.9763336181641,40.7442512512207,-73.9888076782227,40.7479667663574,"N",722
"1086832","id1958877",1,"2016-01-07 12:44:07","2016-01-07 12:47:09",1,-73.9764633178711,40.7823333740234,-73.9813079833984,40.7814407348633,"N",182
"26169","id3002885",2,"2016-06-01 09:14:16","2016-06-01 09:21:44",5,-73.9881210327148,40.7501487731934,-73.9988403320312,40.7570190429688,"N",448
"829044","id0011872",2,"2016-03-20 06:50:32","2016-03-20 06:57:25",1,-73.9798278808594,40.7494316101074,-73.9655075073242,40.7718238830566,"N",413
"1308878","id3803410",2,"2016-03-23 11:47:45","2016-03-23 11:54:08",1,-73.9671173095703,40.7570762634277,-73.9726486206055,40.7562522888184,"N",383
"1135234","id0423829",1,"2016-03-13 01:47:55","2016-03-13 03:01:52",1,-73.9868621826172,40.7210311889648,-73.9481658935547,40.7702445983887,"N",4437
"629621","id1169485",1,"2016-06-03 22:22:30","2016-06-03 22:29:41",1,-73.9959564208984,40.7411804199219,-73.998420715332,40.745174407959,"N",431
"398265","id3336242",1,"2016-06-26 23:36:10","2016-06-27 00:15:10",1,-73.9968643188477,40.7253646850586,-73.9235153198242,40.672046661377,"N",2340
"232381","id2415749",2,"2016-02-08 07:53:44","2016-02-08 07:58:28",1,-73.995979309082,40.743480682373,-74.0032272338867,40.7491683959961,"N",284
"275250","id3570622",2,"2016-03-11 06:16:23","2016-03-11 06:26:17",5,-73.9970932006836,40.677661895752,-74.0137557983398,40.7023735046387,"N",594
"1023766","id3170157",2,"2016-01-09 15:43:36","2016-01-09 15:50:04",1,-73.9660110473633,40.789981842041,-73.9790420532227,40.7817344665527,"N",388
"451647","id3702120",1,"2016-01-15 20:01:42","2016-01-15 20:16:57",1,-73.9753952026367,40.7554588317871,-73.9468460083008,40.7723045349121,"N",915
"1432262","id1544467",1,"2016-06-10 14:10:32","2016-06-10 14:21:40",1,-73.9784545898438,40.763011932373,-73.9596176147461,40.7795372009277,"N",668
"189212","id0810448",2,"2016-01-05 19:57:19","2016-01-05 20:04:42",1,-73.9707565307617,40.7517585754395,-73.9891128540039,40.7267303466797,"N",443
"106442","id0089556",2,"2016-01-30 00:57:43","2016-01-30 01:03:50",1,-73.9944076538086,40.7448692321777,-74.0096282958984,40.7354316711426,"N",367
"1210275","id1350486",1,"2016-04-22 19:06:59","2016-04-22 19:13:53",1,-73.9675216674805,40.7588500976562,-73.9635467529297,40.761604309082,"N",414
"425604","id1842819",1,"2016-04-09 14:07:06","2016-04-09 14:16:17",3,-73.9739608764648,40.7642822265625,-73.961311340332,40.7803840637207,"N",551
"1265218","id2556757",2,"2016-06-06 13:02:00","2016-06-06 13:06:00",4,-73.9819641113281,40.7509803771973,-73.9898147583008,40.7411613464355,"N",240
"2784","id2154967",2,"2016-01-03 16:24:18","2016-01-03 16:27:16",1,-73.9953765869141,40.7252311706543,-74.0032653808594,40.7269630432129,"N",178
"54858","id2125840",2,"2016-05-06 12:32:09","2016-05-06 13:03:04",5,-74.0160980224609,40.7113723754883,-73.9945068359375,40.7508888244629,"N",1855
"812414","id2977593",2,"2016-01-12 11:58:15","2016-01-12 12:13:15",1,-74.0014877319336,40.7410850524902,-73.9825210571289,40.7490386962891,"N",900
"141833","id1397368",1,"2016-06-22 13:49:20","2016-06-22 14:05:02",1,-73.9527359008789,40.8234367370605,-73.9913177490234,40.7627220153809,"N",942
"1283058","id0033772",1,"2016-03-07 07:45:37","2016-03-07 07:56:09",1,-73.9650039672852,40.7559394836426,-73.9842834472656,40.7549629211426,"N",632
"910791","id3788496",2,"2016-03-13 03:45:39","2016-03-13 03:52:21",2,-73.984992980957,40.768310546875,-73.9720764160156,40.7564086914062,"N",402
"45221","id3562940",1,"2016-01-07 20:55:05","2016-01-07 21:08:54",2,-73.8744506835938,40.7739639282227,-73.9506454467773,40.771556854248,"N",829
"406759","id0063268",2,"2016-05-02 19:00:07","2016-05-02 19:02:55",5,-74.0079345703125,40.7309150695801,-74.0063858032227,40.7374610900879,"N",168
"983333","id3108109",1,"2016-05-05 11:52:29","2016-05-05 12:23:35",2,-73.9685134887695,40.7639656066895,-73.9955673217773,40.7264137268066,"N",1866
"307447","id1520715",2,"2016-06-01 02:53:15","2016-06-01 03:06:40",1,-73.9492568969727,40.7882385253906,-73.9424133300781,40.8222999572754,"N",805
"546131","id0894336",2,"2016-03-20 10:59:17","2016-03-20 11:11:15",1,-73.9773712158203,40.7583694458008,-73.995246887207,40.748908996582,"N",718
"1378817","id2249221",2,"2016-03-18 15:31:05","2016-03-18 15:41:24",1,-73.9667892456055,40.7939491271973,-73.9626998901367,40.8018493652344,"N",619
"712751","id0913166",2,"2016-03-11 05:40:02","2016-03-11 05:41:27",3,-73.9674224853516,40.7931213378906,-73.9719161987305,40.792308807373,"N",85
"1281304","id1747938",2,"2016-02-05 23:38:21","2016-02-05 23:57:08",1,-73.9255905151367,40.7437400817871,-73.8767395019531,40.749641418457,"N",1127
"1389646","id2618674",2,"2016-03-31 14:58:16","2016-03-31 15:13:02",1,-73.983772277832,40.7704582214355,-73.9938812255859,40.7521896362305,"N",886
"1221358","id0912257",1,"2016-04-29 23:47:36","2016-04-30 00:00:49",2,-73.9861755371094,40.7346000671387,-73.9636840820312,40.7575950622559,"N",793
"453456","id3164896",2,"2016-01-14 07:19:57","2016-01-14 07:26:51",1,-73.9876708984375,40.7325897216797,-73.972541809082,40.7539978027344,"N",414
"787644","id3919222",2,"2016-02-24 20:30:28","2016-02-24 20:36:14",1,-73.9913864135742,40.7549667358398,-73.9847030639648,40.7480888366699,"N",346
"38359","id3243015",1,"2016-04-18 11:16:51","2016-04-18 11:22:53",1,-73.9545288085938,40.7781105041504,-73.9638061523438,40.7719573974609,"N",362
"72861","id1699467",1,"2016-02-10 20:10:33","2016-02-10 20:23:49",1,-73.9506378173828,40.7793197631836,-73.9725875854492,40.7560348510742,"N",796
"1097044","id0594241",2,"2016-04-22 17:48:07","2016-04-22 17:53:28",1,-73.9597473144531,40.765998840332,-73.9579086303711,40.774471282959,"N",321
"654710","id3296896",2,"2016-02-20 22:06:48","2016-02-20 22:22:29",3,-73.9783020019531,40.7482833862305,-74.0012283325195,40.7276802062988,"N",941
"975209","id3697552",1,"2016-06-15 14:40:47","2016-06-15 15:15:59",1,-74.0064392089844,40.7396202087402,-73.9774627685547,40.7587242126465,"N",2112
"325499","id2546430",2,"2016-03-07 18:02:57","2016-03-07 18:12:15",1,-73.9690399169922,40.7607841491699,-73.9923095703125,40.7693748474121,"N",558
"597867","id3500897",2,"2016-03-12 00:22:51","2016-03-12 00:47:22",1,-73.9927978515625,40.7152404785156,-73.9964828491211,40.7601089477539,"N",1471
"994362","id3081001",1,"2016-02-16 18:46:26","2016-02-16 18:50:32",1,-73.9543991088867,40.765495300293,-73.9508285522461,40.775089263916,"N",246
"1179776","id2622936",2,"2016-01-03 11:00:46","2016-01-03 11:02:09",1,-74.0015411376953,40.7307014465332,-73.9963684082031,40.735408782959,"N",83
"529296","id1306790",1,"2016-03-20 14:13:49","2016-03-20 14:22:08",1,-73.9776306152344,40.752197265625,-73.9910583496094,40.7554359436035,"N",499
"613187","id1464619",1,"2016-06-16 19:48:13","2016-06-16 20:09:47",1,-73.9554138183594,40.7766647338867,-73.9694595336914,40.8010635375977,"N",1294
"408032","id0348894",1,"2016-02-20 19:14:34","2016-02-20 19:30:27",2,-73.9909744262695,40.7605667114258,-73.9545516967773,40.7706260681152,"N",953
"383649","id1075247",2,"2016-02-22 19:23:37","2016-02-22 19:31:08",1,-73.9691467285156,40.758129119873,-73.974006652832,40.7439994812012,"N",451
"1122260","id1799329",1,"2016-03-17 21:56:45","2016-03-17 22:00:16",1,-73.9828643798828,40.7391586303711,-73.9773330688477,40.7467041015625,"N",211
"597484","id3060231",2,"2016-02-10 02:35:38","2016-02-10 03:04:50",1,-73.9990692138672,40.7282409667969,-73.9417190551758,40.625186920166,"N",1752
"779044","id2069580",2,"2016-05-19 06:44:40","2016-05-19 06:54:09",5,-73.9844970703125,40.7698097229004,-73.9821624755859,40.751838684082,"N",569
"938722","id0079133",2,"2016-06-13 13:56:17","2016-06-13 14:57:25",2,-73.7909698486328,40.6465301513672,-74.0150985717773,40.7112884521484,"N",3668
"1081118","id2097573",1,"2016-03-29 16:24:15","2016-03-29 16:41:56",2,-73.9868545532227,40.7665672302246,-74.014404296875,40.7179145812988,"N",1061
"178131","id1114597",1,"2016-02-26 08:31:43","2016-02-26 08:47:47",1,-73.9555130004883,40.7735366821289,-73.9585266113281,40.7604331970215,"N",964
"1320842","id1330018",1,"2016-05-25 22:37:40","2016-05-25 22:45:02",1,-73.9838943481445,40.7575798034668,-73.9895629882812,40.7439155578613,"N",442
"1346214","id0935515",2,"2016-03-13 09:37:36","2016-03-13 09:51:16",5,-73.955451965332,40.7796325683594,-74.0005569458008,40.7373046875,"N",820
"310443","id1707809",1,"2016-01-10 10:57:34","2016-01-10 11:01:09",1,-73.9945907592773,40.7460746765137,-73.9856338500977,40.7448539733887,"N",215
"706646","id0242444",2,"2016-03-28 13:04:03","2016-03-28 13:16:05",1,-73.9608154296875,40.7647285461426,-73.9696426391602,40.7596168518066,"N",722
"892523","id3853761",1,"2016-04-30 03:25:37","2016-04-30 03:34:45",2,-73.9999847412109,40.7285842895508,-73.9861068725586,40.7288055419922,"N",548
"42053","id2658108",1,"2016-06-20 07:19:02","2016-06-20 07:38:03",1,-73.9900054931641,40.756160736084,-73.9522857666016,40.7662773132324,"N",1141
"805950","id3170912",1,"2016-03-19 09:14:28","2016-03-19 09:31:59",4,-73.9902572631836,40.7567024230957,-74.0164947509766,40.7047386169434,"N",1051
"1315955","id0778791",1,"2016-04-18 19:39:35","2016-04-18 19:47:02",2,-73.9691467285156,40.7659912109375,-73.976676940918,40.7650833129883,"N",447
"109995","id3265695",1,"2016-06-04 03:15:45","2016-06-04 03:17:21",1,-73.985237121582,40.7637977600098,-73.9900741577148,40.7619094848633,"N",96
"1237534","id2267944",1,"2016-05-21 17:28:59","2016-05-21 17:36:22",2,-73.9911270141602,40.7452850341797,-73.9821014404297,40.7461967468262,"N",443
"21886","id1081235",2,"2016-02-28 10:05:01","2016-02-28 10:12:58",1,-73.9939422607422,40.7617492675781,-73.9738922119141,40.7604217529297,"N",477
"873930","id3474061",1,"2016-06-03 17:11:15","2016-06-03 17:24:53",2,-73.9694671630859,40.790210723877,-73.9478607177734,40.8044700622559,"N",818
"362517","id2152745",1,"2016-06-11 19:51:37","2016-06-11 20:00:59",2,-73.7901382446289,40.6471862792969,-73.7435302734375,40.6396636962891,"N",562
"1336949","id3131345",1,"2016-06-13 20:33:21","2016-06-13 20:44:25",1,-74.0024795532227,40.7290458679199,-73.9849014282227,40.7266273498535,"N",664
"540736","id0965768",2,"2016-04-27 19:56:39","2016-04-27 20:06:13",1,-73.9983520507812,40.7456092834473,-73.9936218261719,40.7646980285645,"N",574
"945035","id0974642",2,"2016-03-12 17:46:10","2016-03-12 17:59:29",1,-73.9866714477539,40.7518005371094,-74.001579284668,40.7622108459473,"N",799
"1393708","id1695771",2,"2016-04-08 17:57:55","2016-04-08 18:09:20",1,-73.9746627807617,40.7577285766602,-73.9714126586914,40.7469902038574,"N",685
"502135","id1384446",2,"2016-01-16 10:00:44","2016-01-16 10:11:49",3,-73.9854736328125,40.7442512512207,-73.9924774169922,40.7688598632812,"N",665
"807904","id0746543",2,"2016-06-21 19:00:45","2016-06-21 19:15:10",5,-74.0073089599609,40.705638885498,-74.00830078125,40.7370529174805,"N",865
"1022643","id3024394",2,"2016-01-03 20:14:59","2016-01-03 20:19:25",5,-73.9849472045898,40.7643890380859,-73.9779510498047,40.778018951416,"N",266
"157602","id1465515",1,"2016-04-16 11:42:39","2016-04-16 12:09:30",1,-74.0029983520508,40.7333641052246,-73.9549331665039,40.7694969177246,"N",1611
"481808","id1581879",1,"2016-03-08 07:45:07","2016-03-08 07:57:41",3,-74.0038681030273,40.717041015625,-73.9958114624023,40.6915664672852,"N",754
"1035739","id2115790",2,"2016-04-05 16:27:55","2016-04-05 16:34:26",1,-73.9659652709961,40.7623062133789,-73.951530456543,40.7744102478027,"N",391
"908274","id2693206",1,"2016-06-15 19:31:01","2016-06-15 19:41:08",1,-73.9770736694336,40.7502861022949,-73.954833984375,40.769359588623,"N",607
"97850","id2362547",2,"2016-02-22 19:42:26","2016-02-22 20:11:23",6,-73.8730392456055,40.7741584777832,-73.7314529418945,40.7827110290527,"N",1737
"845652","id3688841",2,"2016-02-23 07:30:25","2016-02-23 07:40:48",2,-74.0028533935547,40.7605819702148,-73.980827331543,40.7749366760254,"N",623
"252462","id3977461",2,"2016-01-20 19:04:48","2016-01-20 19:11:04",6,-73.9842300415039,40.7802505493164,-73.9856262207031,40.768970489502,"N",376
"314591","id0603426",2,"2016-02-04 08:15:28","2016-02-04 08:23:45",1,-73.991325378418,40.760196685791,-73.9970855712891,40.7504730224609,"N",497
"1454389","id1863279",2,"2016-01-28 07:13:35","2016-01-28 07:24:55",1,-73.9906387329102,40.7561798095703,-73.9728164672852,40.7580795288086,"N",680
